UNIQUEID,wgs_xF,wgs_yF,PERS106,exp5nrm,exp3nrm,rough_1k,prad_sw_di,etpt_5,mind_yr_av,prec_winte,tave_sprin
Z3502020000700127,-104.160605,36.729599,0,40,20,11.41857433,-5869,92,-1294.833333,11.66666667,70
Z3502020000700132,-105.224789,36.687074,0,0,41,64.61876678,-5903,84,-805.0833333,33.66666667,20
Z3502020000700142,-104.664759,36.687019,0,-24,-40,32.5524025,-5783,93,-1396.416667,10,77.66666667
Z3502020000700144,-104.552829,36.686649,0,2,-1,2.590795755,-5892,94,-1473,8,90
Z3502020000700148,-104.328977,36.685595,0,39,60,41.34782791,-5958,93,-1352.416667,9,77
Z3502020000700150,-104.217055,36.68491,0,-35,-35,6.786580563,-5836,93,-1381.25,9,77
Z3502020000700155,-105.280223,36.642089,0,-207,-117,17.37377548,-5849,88,-1002.75,25,37.33333333
Z3502020000700159,-105.05601,36.642775,1,-2,16,55.33266068,-5816,91,-1280,14.33333333,59
Z3502020000700161,-104.944668,36.642631,1,20,8,18.83901978,-5861,92,-1287,13.66666667,62
Z3502020000700163,-104.832497,36.642706,1,-26,-55,39.67501831,-5857,93,-1383.75,11,77.66666667
Z3502020000700169,-104.497159,36.641352,0,-22,-12,3.150292635,-5895,94,-1498.416667,7.333333333,94
Z3502020000700171,-104.385298,36.640825,0,-48,-47,8.656894684,-5888,94,-1457.166667,7.333333333,86.66666667
Z3502020000700177,-104.049733,36.638617,0,-30,-25,2.104444504,-5907,93,-1399.666667,8,80.66666667
Z3502020000700188,-104.776952,36.597134,0,-10,5,6.5785923,-5882,94,-1438.5,10,86
Z3502020000700190,-104.66515,36.59687,0,0,-1,2.97253418,-5884,94,-1472.916667,9,91
Z3502020000700192,-104.553351,36.596502,0,10,13,4.845074654,-5889,94,-1480.416667,8,92.33333333
Z3502020000700194,-104.441553,36.596028,0,-2,-6,6.337319374,-5916,94,-1470.25,7.333333333,90
Z3502020000700200,-104.106179,36.593981,0,-32,-59,12.72703362,-5969,92,-1297.083333,9,72.66666667
Z3502020000700203,-105.279899,36.551937,0,-98,-52,11.87816906,-5828,89,-1066.166667,21.33333333,43.33333333
Z3502020000700204,-105.224021,36.552056,0,-52,-34,105.6104279,-5719,87,-930.25,28,31
Z3502020000700209,-104.944578,36.551804,1,90,140,63.72796631,-5738,92,-1319.916667,12.66666667,65
Z3502020000700215,-104.609478,36.551625,0,3,5,3.293765068,-5887,94,-1485.333333,8,94
Z3502020000700223,-104.16256,36.549316,0,84,53,31.26077271,-5823,92,-1260.25,11.66666667,63.33333333
Z3502020000700227,-105.279738,36.506861,0,-140,-62,5.742240906,-5979,89,-1095.75,21,45.33333333
Z3502020000700229,-105.167933,36.507063,0,-211,-223,49.30025864,-6185,83,-786.5833333,29.66666667,26.66666667
Z3502020000700234,-104.888885,36.50714,0,-26,-10,3.037459612,-5882,94,-1420.75,10.66666667,86
Z3502020000700236,-104.777212,36.506983,0,2,-1,1.496257901,-5878,94,-1459,9.666666667,89.33333333
Z3502020000700240,-104.55387,36.506353,0,-4,0,10.80130959,-5876,94,-1503.416667,8,95
Z3502020000700246,-104.218876,36.504623,0,-24,-31,17.79229164,-5859,93,-1376.166667,8,77
Z3502020000700248,-104.107217,36.503839,0,60,54,21.29162598,-5870,93,-1343.666667,8.333333333,75.33333333
Z3502020000700255,-105.056296,36.461966,1,-154,-193,71.81497955,-6109,89,-1147.166667,15.66666667,55
Z3502020000700259,-104.833145,36.461998,0,-10,-10,3.274264574,-5912,94,-1447.166667,10,89.33333333
Z3502020000700261,-104.721537,36.461788,0,11,10,7.097438812,-5876,94,-1467.916667,9,91
Z3502020000700267,-104.386725,36.460531,0,-18,-13,6.105759621,-5891,94,-1468.583333,7.333333333,91.33333333
Z3502020000700269,-104.275127,36.459903,0,-13,-16,12.9715271,-5879,94,-1444.333333,7.333333333,86.33333333
Z3502020000700276,-105.223144,36.41708,0,78,102,4.306959152,-6008,84,-793.3333333,34,22
Z3502020000700280,-105.00086,36.417696,0,111,154,63.66110229,-5994,91,-1232.666667,13.33333333,62
Z3502020000700286,-104.665926,36.416567,0,0,5,5.655738354,-5883,94,-1487.583333,8.666666667,94.33333333
Z3502020000700290,-104.442847,36.41573,0,9,11,3.688420296,-5893,94,-1476.833333,7.666666667,93.33333333
Z3502020000700292,-104.331312,36.415156,0,8,19,8.436638832,-5848,94,-1474.416667,7.666666667,91
Z3502020000700294,-104.21978,36.414477,0,6,4,3.61225462,-5873,94,-1418.916667,7.666666667,83.33333333
Z3502020000700298,-105.334614,36.37147,0,286,314,29.70986176,-5945,83,-736.5,39.66666667,16
Z3502020000700305,-104.944819,36.371947,0,-55,-28,9.468816757,-5833,93,-1415.083333,11,82
Z3502020000700307,-104.833338,36.371842,0,-21,-9,4.683638096,-5895,94,-1453.75,10,89.66666667
Z3502020000700309,-104.721858,36.371634,0,3,5,3.673327208,-5885,94,-1470.416667,9,92.33333333
Z3502020000700311,-104.61038,36.37132,0,-19,-19,7.205048561,-5864,95,-1511.75,8.333333333,97.33333333
Z3502020000700313,-104.498904,36.370903,0,18,23,6.719269753,-5870,94,-1489.916667,8,94.33333333
Z3502020000700321,-104.053034,36.368195,0,5,4,3.842663288,-5866,94,-1481.166667,6.333333333,91.33333333
Z3502020000700323,-105.222943,36.326519,0,75,77,40.23231888,-5715,85,-806.5833333,35.66666667,20.33333333
Z3502020000700326,-105.055688,36.327012,0,57,22,21.19809341,-5771,89,-1003.083333,22.66666667,38.66666667
Z3502020000700335,-104.554898,36.326047,0,-23,-27,4.580547333,-5886,95,-1510.916667,8,98.33333333
Z3502020000700337,-104.443489,36.325579,0,22,22,4.815998077,-5844,94,-1476.166667,8,91.33333333
Z3502020000700339,-104.332083,36.325006,0,-7,-9,5.435340881,-5853,94,-1475.333333,8,92
Z3502020000700343,-104.109279,36.323552,0,-4,-1,2.88673377,-5865,94,-1465.5,7,91
Z3502020000700347,-105.167297,36.281532,0,12,-41,68.75656891,-5978,86,-851.1666667,30,29.66666667
Z3502020000700353,-104.833529,36.281686,0,-104,-67,5.922018528,-5814,94,-1455.75,10,86.66666667
Z3502020000700355,-104.722177,36.281478,0,7,10,7.27594614,-5850,94,-1447.333333,10,86.66666667
Z3502020000700357,-104.610828,36.281165,0,9,5,2.655354738,-5880,94,-1470.25,9,94
Z3502020000700381,-104.110303,36.233406,0,10,5,8.676568031,-5861,94,-1457.333333,7.333333333,89
Z3502020001900009,-104.835771,35.199719,0,11,-3,9.592563629,-5774,96,-1725.916667,12,121.3333333
Z3502020001900011,-104.725917,35.19952,0,-24,-22,7.471535206,-5729,96,-1748,11.66666667,125.3333333
Z3502020001900013,-104.616064,35.199221,0,39,36,7.352481842,-5760,96,-1731.25,11.66666667,123.3333333
Z3502020001900019,-104.286519,35.197727,0,-61,-58,4.55798769,-5747,97,-1768.166667,10.33333333,135
Z3502020001900021,-104.176678,35.19703,0,-71,-86,20.2287426,-5571,97,-1792.583333,10.33333333,130
Z3502020001900025,-105.110348,35.154694,0,-7,-1,13.28970146,-5778,96,-1728.25,12.66666667,119.3333333
Z3502020001900029,-104.890759,35.154695,0,-5,0,20.0205555,-5730,96,-1747,12,123.3333333
Z3502020001900037,-104.451592,35.153503,0,-12,-3,7.480641842,-5771,97,-1765.583333,10.33333333,134.6666667
Z3502020001900039,-104.341805,35.152956,0,34,22,14.7610054,-5732,97,-1754.833333,10.33333333,129.6666667
Z3502020001900045,-105.165154,35.109546,0,-5,4,5.201165199,-5779,96,-1710.416667,12.66666667,114.3333333
Z3502020001900051,-104.835952,35.109547,0,-51,-38,20.51591873,-5731,97,-1785.666667,11.66666667,130.6666667
Z3502020001900055,-104.616488,35.109051,0,-10,-12,2.98304987,-5749,97,-1759.75,11.66666667,130.6666667
Z3502020001900061,-104.287306,35.107562,0,-17,-16,3.271795511,-5733,97,-1767.333333,10.33333333,134.3333333
Z3502020001900069,-105.000553,35.064572,0,-16,-9,2.235074043,-5766,96,-1735.916667,12.66666667,121.3333333
Z3502020001900071,-104.890879,35.064522,0,-67,-83,23.70136452,-5791,96,-1747.75,12,127
Z3502020001900075,-104.671535,35.064127,0,-26,-16,8.524806023,-5732,97,-1785.833333,11.66666667,135
Z3502020001900085,-105.274585,35.019174,0,22,19,4.788285255,-5732,95,-1653.833333,13.33333333,104.6666667
Z3502020001900089,-105.055359,35.019472,0,-2,-3,5.130381107,-5735,96,-1740.916667,12.66666667,118.6666667
Z3502020001900093,-104.836133,35.019374,0,-17,-18,5.406692505,-5742,96,-1748.75,11.66666667,125.3333333
Z3502020001900095,-104.726521,35.019176,0,22,14,10.04069996,-5740,97,-1766.5,11.33333333,130
Z3502020001900097,-104.616911,35.01888,0,5,5,6.526364326,-5754,97,-1766.583333,11.66666667,133.6666667
Z3502020001900099,-104.507302,35.018484,0,-1,-15,4.434426785,-5748,97,-1753,11.33333333,129.3333333
Z3502020001900101,-104.397694,35.017989,0,79,71,9.309900284,-5783,96,-1707,11.33333333,123
Z3502020001900103,-104.28809,35.017396,0,-22,-18,6.08521986,-5782,96,-1735.333333,10.66666667,131.3333333
Z3502020001900105,-104.178489,35.016703,0,-87,-73,5.55867672,-5745,97,-1754.833333,10.66666667,134
Z3502020001900107,-105.219658,34.974199,0,29,30,12.76146317,-5734,95,-1673.333333,13.66666667,106
Z3502020001900109,-105.110105,34.974348,0,-15,-19,8.244220734,-5755,96,-1727.333333,12.66666667,117
Z3502020001900113,-104.890999,34.974348,0,34,19,15.14910412,-5700,96,-1758.916667,12.33333333,121.6666667
Z3502020001900121,-104.452798,34.973164,0,22,7,10.51910686,-5754,96,-1735.416667,11.33333333,126
Z3502020001900137,-104.726821,34.929002,0,0,4,8.930958748,-5769,97,-1782.416667,11.33333333,137
Z3502020001900139,-104.617331,34.928706,0,6,0,5.956915855,-5734,97,-1783.333333,11.33333333,135
Z3502020001900143,-104.398355,34.927819,0,27,26,3.957590818,-5737,96,-1735.416667,11.33333333,128
Z3502020001900145,-104.28887,34.927227,0,0,2,1.449346781,-5740,96,-1726.166667,11,126
Z3502020001900147,-104.17939,34.926537,0,-44,-19,2.455153227,-5704,97,-1752.333333,10.66666667,129.6666667
Z3502020001900151,-105.109985,34.884172,0,-49,-37,6.003365993,-5697,96,-1777.083333,11.66666667,122.3333333
Z3502020001900153,-105.000552,34.884222,0,-40,-18,6.081932068,-5748,96,-1771.083333,11.33333333,128.3333333
Z3502020001900155,-104.891119,34.884173,0,32,41,12.97803497,-5791,96,-1746.083333,11.33333333,127
Z3502020001900157,-104.781687,34.884025,0,19,29,6.551574707,-5781,97,-1770.583333,11.33333333,134.3333333
Z3502020001900163,-104.453398,34.882991,0,-3,-13,5.269878387,-5716,97,-1781.666667,11,133
Z3502020001900169,-105.273984,34.838826,0,-29,-21,12.66993141,-5788,96,-1705.166667,12.66666667,113.3333333
Z3502020001900171,-105.164612,34.839023,0,-10,-6,4.212583542,-5736,96,-1744.833333,12.33333333,118.6666667
Z3502020001900177,-104.836492,34.839023,0,3,1,2.768874645,-5713,97,-1794.166667,11.33333333,131.6666667
Z3502020001900181,-104.617749,34.838531,0,-71,-64,17.47673416,-5721,97,-1808.416667,10.66666667,140
Z3502020001900183,-104.50838,34.838138,0,-13,-1,3.136877537,-5735,97,-1785.75,10.66666667,136.3333333
Z3502020001900187,-104.289647,34.837056,0,-25,-13,2.269227505,-5720,97,-1769.083333,10.33333333,134.3333333
Z3502020001900189,-104.180286,34.836369,0,-28,-34,6.74777174,-5759,96,-1725.333333,10.66666667,129.6666667
Z3502020001900191,-105.219179,34.793849,0,-34,-34,6.003231525,-5714,96,-1737.25,12.33333333,115.3333333
Z3502020001900195,-105.000551,34.794045,0,-22,-16,4.341612339,-5665,97,-1786.5,11.33333333,123.6666667
Z3502020001900197,-104.891238,34.793996,0,-7,-6,4.232283115,-5726,97,-1785,11,131
Z3502020001900205,-104.453994,34.792817,0,3,-1,8.476057053,-5708,97,-1791.666667,10.33333333,136.3333333
Z3502020001900207,-104.344687,34.792277,0,0,8,7.928589344,-5721,97,-1781.5,10.33333333,135
Z3502020001900215,-105.055178,34.748944,0,-5,-1,2.242833614,-5716,96,-1769.583333,11.33333333,123.3333333
Z3502020001900221,-104.727417,34.748649,0,42,56,9.475598335,-5763,97,-1771.416667,11,131.3333333
Z3502020001900223,-104.618166,34.748355,0,41,35,3.069481611,-5712,97,-1796.75,11,134.3333333
Z3502020001900225,-104.508916,34.747962,0,-10,-1,7.486256599,-5755,97,-1787.333333,10.33333333,138.3333333
Z3502020001900230,-105.218941,34.703671,0,-25,-29,4.499651909,-5686,96,-1734.583333,12.66666667,113.3333333
Z3502020001900234,-105.000551,34.703867,0,11,8,3.075005054,-5720,97,-1775.416667,11,126
Z3502020001900236,-104.891356,34.703818,0,-15,-12,4.120348454,-5701,97,-1801.666667,10.33333333,131.3333333
Z3502020001900240,-104.672969,34.703426,0,3,0,10.4026947,-5693,97,-1805.75,10.66666667,133.3333333
Z3502020001900246,-104.345399,34.702104,0,-5,-4,7.370943546,-5715,97,-1776.583333,10.33333333,135
Z3502020001900247,-105.27339,34.658472,0,8,4,5.421655178,-5722,95,-1675.916667,14,106.6666667
Z3502020001900261,-104.509448,34.657786,0,20,16,4.326287746,-5714,97,-1797.5,10.33333333,135
Z3502020001900264,-105.218704,34.613493,0,-2,-3,5.423285007,-5724,96,-1701.083333,13.33333333,111.3333333
Z3502020001900266,-105.109628,34.613639,0,-25,-21,5.278841019,-5703,96,-1764.25,11.66666667,121.6666667
Z3502020001900268,-105.000551,34.613688,0,-7,-10,6.614675999,-5713,97,-1794,10.33333333,128.3333333
Z3502020001900270,-104.891474,34.613639,0,-32,-29,5.671156883,-5666,97,-1816.666667,10.66666667,132.6666667
Z3502020001900272,-104.782397,34.613492,0,-18,-16,5.958263874,-5646,97,-1830.916667,10.33333333,134.6666667
Z3502020001900276,-104.564249,34.612906,0,-39,-34,4.131231308,-5681,97,-1817.583333,10.33333333,138.3333333
Z3502020001900287,-105.218469,34.523313,0,-25,-24,8.855352402,-5688,96,-1739.75,12.66666667,115
Z3502020001900289,-105.10951,34.523459,0,-4,-7,4.155305862,-5717,96,-1741.75,12.33333333,116.3333333
Z3502020001900291,-105.00055,34.523508,0,-6,-3,2.858179808,-5705,96,-1785.5,10.66666667,126.3333333
Z3502020001900293,-105.272801,34.478113,0,0,0,5.75888443,-5690,96,-1719.583333,13.33333333,111.3333333
Z3502020001900295,-105.163901,34.478307,0,8,4,6.215612411,-5707,96,-1725.5,12.66666667,113.3333333
Z3502020001900299,-104.946099,34.478405,0,-10,-9,6.888725758,-5704,97,-1787.25,11,127
Z3502020001900304,-105.109392,34.433277,0,-21,-22,4.473987579,-5693,96,-1755.083333,12,117.6666667
Z3502020001900311,-105.163725,34.388124,0,22,16,6.610368252,-5695,96,-1739.916667,12.66666667,114
Z3502020001900313,-105.054941,34.388222,0,-3,-3,4.12976408,-5682,96,-1778.75,11.33333333,120.6666667
Z3502020002100001,-104.38884,36.190078,0,-10,-13,5.462997437,-5858,95,-1510.083333,8.666666667,98.33333333
Z3502020002100004,-104.222022,36.189108,0,21,13,5.593096256,-5863,94,-1454,8.333333333,90.66666667
Z3502020002100007,-104.05521,36.187907,0,16,7,7.808691025,-5807,94,-1484,7.333333333,91.33333333
Z3502020002100011,-104.222467,36.144033,0,8,5,3.535048246,-5863,94,-1455.5,8.666666667,90.66666667
Z3502020002100013,-104.111322,36.14326,0,8,13,3.877870321,-5854,94,-1480.333333,7.666666667,93.33333333
Z3502020002100015,-104.000182,36.142383,0,0,-6,2.658016205,-5840,95,-1498.666667,6.666666667,96
Z3502020002100019,-104.389539,36.099925,0,-52,-56,41.00352859,-5825,95,-1504.333333,9.333333333,97
Z3502020002100027,-103.945217,36.096835,0,2,-1,2.384186029,-5837,95,-1528.583333,6.333333333,98.66666667
Z3502020002100034,-104.112337,36.053112,0,0,0,3.610800266,-5825,95,-1492.916667,8.666666667,96.66666667
Z3502020002100040,-103.779312,36.050182,0,65,63,4.498304844,-5848,95,-1549.5,6,105
Z3502020002100042,-103.668315,36.049,0,-64,-68,4.279089451,-5822,96,-1641.583333,6,117.6666667
Z3502020002100049,-104.279276,36.009154,0,12,7,4.759456158,-5826,95,-1491.833333,10,97
Z3502020002100053,-104.057368,36.007614,0,-8,-4,4.936884403,-5821,95,-1527.833333,8.333333333,100.6666667
Z3502020002100057,-103.835477,36.005664,0,28,10,1.038841605,-5835,95,-1558.833333,6.666666667,104.3333333
Z3502020002100061,-103.61361,36.003304,0,0,11,4.424724102,-5851,96,-1637.583333,6.333333333,118
Z3502020002100065,-103.39177,36.000534,0,6,0,5.761900425,-5818,96,-1619.333333,6.666666667,112.6666667
Z3502020002100071,-104.002461,35.962092,0,-4,-7,5.265669346,-5816,95,-1546.416667,7.666666667,103
Z3502020002100073,-103.891579,35.961119,0,50,81,10.83195305,-5800,95,-1560.416667,7,106.3333333
Z3502020002100077,-103.669832,35.958865,0,-14,-6,9.096980095,-5861,96,-1656.166667,6.333333333,121.6666667
Z3502020002100081,-103.448111,35.956201,0,6,2,1.173959851,-5831,96,-1607.416667,6.666666667,112.3333333
Z3502020002100084,-104.280095,35.919001,0,21,25,7.736017227,-5845,95,-1507.666667,10.66666667,100.6666667
Z3502020002100086,-104.169265,35.918284,0,5,1,1.796292424,-5829,95,-1492.666667,10.66666667,98
Z3502020002100090,-103.947617,35.916545,0,11,13,10.45421028,-5865,95,-1531.916667,8.333333333,104.6666667
Z3502020002100094,-103.72599,35.914398,0,0,-25,15.21366692,-5725,96,-1694,6.666666667,121
Z3502020002100098,-103.504388,35.911841,0,38,30,5.035018921,-5817,96,-1615.166667,6.666666667,112.3333333
Z3502020002100107,-104.003593,35.871945,0,0,2,4.446721554,-5834,95,-1532.083333,9.333333333,104.6666667
Z3502020002100111,-103.782086,35.869902,0,-8,-7,2.676119566,-5817,96,-1682.916667,6.666666667,124.6666667
Z3502020002100117,-103.449872,35.866073,0,5,4,7.5057621,-5816,96,-1638.583333,7,115.6666667
Z3502020002100124,-104.059506,35.827317,0,0,0,2.73877883,-5813,95,-1535.5,9.666666667,104
Z3502020002100126,-103.94881,35.826399,0,7,10,6.459594727,-5842,95,-1536.416667,9.333333333,105.6666667
Z3502020002100130,-103.727434,35.824258,0,0,0,10.69055557,-5824,96,-1687.25,7,126.6666667
Z3502020002100134,-103.506083,35.821709,0,0,-7,6.110720634,-5817,96,-1658.916667,7,120.6666667
Z3502020002100136,-103.395418,35.820282,0,-3,0,1.449869394,-5815,96,-1652.166667,7,118
Z3502020002100137,-104.336639,35.784086,0,-124,-120,33.69971848,-5813,96,-1637.083333,9.666666667,115.6666667
Z3502020002100139,-104.225996,35.783425,0,-76,-50,40.03607559,-5755,95,-1541.333333,11,103
Z3502020002100141,-104.115356,35.782661,0,-86,-111,37.85412598,-5702,96,-1655,9,117.6666667
Z3502020002100144,-103.894089,35.780829,0,-7,-12,3.656404257,-5794,96,-1594.666667,9.333333333,109.6666667
Z3502020002100148,-103.672844,35.77859,0,-2,0,3.036395311,-5816,96,-1692.416667,7,127.6666667
Z3502020002100159,-103.618317,35.732898,0,6,5,4.859427929,-5835,96,-1681.416667,7.333333333,127.3333333
Z3502020002100161,-103.50777,35.731577,0,18,14,2.175065279,-5839,96,-1648.75,7.333333333,119.6666667
Z3502020002100163,-103.397231,35.730154,0,-5,-13,4.965903759,-5798,96,-1666.333333,7.333333333,120
Z3502020002100166,-103.784835,35.689617,0,-57,-34,4.222055912,-5792,97,-1732,7.333333333,131
Z3502020002100176,-103.730302,35.643976,0,-45,-25,3.429094076,-5823,97,-1722.666667,7.333333333,133.3333333
Z3502020002100180,-103.50945,35.641444,0,-10,-7,5.890619278,-5795,96,-1691.75,7.666666667,127.6666667
Z3502020002100186,-103.67583,35.59831,0,10,10,6.128885269,-5783,97,-1726.166667,8,132.6666667
Z3502020002100190,-103.455109,35.595681,0,5,2,6.808632374,-5793,96,-1691.583333,8,128
Z3502020002100193,-103.731726,35.553832,0,-32,-10,7.494671345,-5818,97,-1716,8.333333333,133.6666667
Z3502020002100201,-103.677313,35.508168,0,14,11,6.507183075,-5848,96,-1694.916667,8.333333333,133.6666667
Z3502020002100203,-103.567073,35.506909,0,-2,1,3.199368715,-5802,97,-1728.583333,8,138.3333333
Z3502020002100205,-103.456839,35.505548,0,4,1,6.008167744,-5765,97,-1728.833333,8,134.6666667
Z3502020002100211,-103.512786,35.461173,0,9,13,8.216145515,-5776,97,-1735.583333,8.333333333,139
Z3502020002100213,-103.402618,35.459764,0,-2,0,1.805575013,-5788,97,-1724.583333,8,138.3333333
Z3502020002100215,-103.568671,35.41677,0,27,26,9.096696854,-5787,97,-1731.333333,8.666666667,138.3333333
Z3502020003300012,-105.334127,36.19123,0,131,216,49.04986191,-5693,87,-936,31.66666667,34.33333333
Z3502020003300016,-105.111794,36.191584,0,-50,-19,33.51830292,-5840,91,-1247.333333,13.66666667,61
Z3502020003300017,-105.056171,36.191632,0,-72,-70,6.696139336,-5772,93,-1361.5,11,72.33333333
Z3502020003300021,-104.833721,36.191528,0,53,39,1.090778589,-5889,93,-1389.666667,10.66666667,80
Z3502020003300023,-104.722497,36.191321,0,-28,-16,3.575152636,-5895,94,-1462.666667,10,91.66666667
Z3502020003300025,-104.611275,36.19101,0,17,4,6.936479568,-5885,94,-1455.25,9.666666667,91
Z3502020003300027,-104.500055,36.190595,0,-17,-18,4.939267635,-5871,94,-1488.333333,9,96
Z3502020003300030,-105.334036,36.146098,0,-139,-138,35.9942894,-5944,89,-1047.083333,26,46
Z3502020003300031,-105.278358,36.146151,0,-63,-160,68.34931946,-5803,88,-1065.666667,23.33333333,47.33333333
Z3502020003300038,-104.889397,36.146514,0,-18,-25,6.518497467,-5852,93,-1372.75,10.66666667,76.66666667
Z3502020003300044,-104.555919,36.145738,0,16,13,9.177289009,-5871,94,-1452.75,9.666666667,91
Z3502020003300046,-104.444765,36.145272,0,11,8,12.13923836,-5858,95,-1497.5,9,96.33333333
Z3502020003300055,-104.94501,36.101474,0,-18,-34,8.773237228,-5818,93,-1341.5,11,72.33333333
Z3502020003300057,-104.833912,36.10137,0,-4,-6,8.053382874,-5824,93,-1400.5,10.66666667,79.33333333
Z3502020003300059,-104.722815,36.101163,0,-26,-29,7.748176575,-5874,94,-1437.083333,10.66666667,88
